avgsen;black;born60;durat;hispan;inc86;inc86sq;narr86;nfarr86;nparr86;pcnv;pcnvsq;ptime86sq;ptime86;tottime
0;0;1;1;0;9.5;90.25;0;0;0;0;0;0;0;0
0;1;0;0;0;369.1;136234.8;0;0;0;0;0;0;0;0
0;0;0;0;0;131.3;17239.69;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;19.4;376.36;0;0;0;1;1;0;0;0
0;0;0;0;0;56.5;3192.25;0;0;0;1;1;0;0;0
0;0;0;4;1;10.7;114.49;1;0;0;0.25;0.0625;0;0;0
0;0;1;0;0;107;11449;0;0;0;0;0;0;0;0
0;0;0;1;0;57.9;3352.41;0;0;0;1;1;0;0;0
0;0;0;0;0;47.3;2237.29;0;0;0;0;0;0;0;0
0;0;0;18;0;18.6;345.96;1;0;1;0.67;0.4489;0;0;0
0;0;1;9;0;0;0;0;0;0;0.33;0.1089;0;0;0
0;0;1;0;0;1.7;2.89;1;1;0;0.67;0.4489;0;0;0
0;0;0;0;0;123.8;15326.44;0;0;0;1;1;0;0;0
0;0;0;8;0;3.1;9.61;1;1;1;0;0;0;0;0
0;1;0;0;0;57.8;3340.84;1;0;0;0;0;0;0;0
0;0;0;8;0;0;0;1;0;0;0.5;0.25;0;0;0
0;1;1;3;0;0;0;5;3;5;0.75;0.5625;0;0;0
0;0;0;15;0;0;0;4;4;1;0.43;0.1849;1;1;0
0;0;1;0;0;252;63504;0;0;0;0;0;0;0;0
0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5;0;0;0;0;0;0;0.75;0.5625;0;0;0
0;0;0;1;0;25.9;670.81;0;0;0;1;1;0;0;0
0;0;0;0;0;10.7;114.49;2;0;0;0.6;0.36;0;0;0
0;0;0;20;1;0;0;0;0;0;0;0;0;0;0
0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
0;1;1;0;0;12.1;146.41;0;0;0;0.5;0.25;0;0;0
0;0;1;0;0;165.9;27522.81;0;0;0;1;1;0;0;0
2.6;0;0;4.5;0;3.7;13.69;0;0;0;1;1;0;0;2.6
0;0;0;0;0;190.1;36138.01;0;0;0;0;0;0;0;0
0;0;0;5;0;0;0;2;1;2;1;1;0;0;0
0;0;1;0;0;166.1;27589.21;0;0;0;0;0;0;0;0
0;0;0;1;1;120.5;14520.25;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;33.1;1095.61;0;0;0;0;0;0;0;0
0;0;0;1;1;37.5;1406.25;1;0;0;0;0;0;0;0
0;0;0;0;0;15.1;228.01;0;0;0;1;1;0;0;0
0;0;0;4;1;3.2;10.24;0;0;0;0;0;0;0;0
0;0;0;0;0;219.9;48356.01;0;0;0;0.33;0.1089;0;0;0
0;0;0;15;0;0;0;0;0;0;1;1;0;0;0
0;1;1;0;0;89.1;7938.81;0;0;0;0;0;0;0;0
0;0;0;1;0;18.7;349.69;0;0;0;1;1;0;0;0
0;0;1;2;0;0;0;1;1;0;0.5;0.25;0;0;0
0;0;0;6;1;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;5;1;3.6;12.96;0;0;0;0.5;0.25;0;0;0
0;0;0;25;0;0;0;2;1;1;0;0;0;0;0
0;0;0;0;0;35.8;1281.64;0;0;0;0;0;0;0;0
0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;1;1;144;12;0
0;0;0;1;1;15.3;234.09;1;0;0;0;0;0;0;0
0;0;0;0;1;94.4;8911.36;0;0;0;0.67;0.4489;0;0;0
0;0;0;0;0;138;19044;0;0;0;0;0;0;0;0
0;0;0;2;0;28.3;800.89;1;0;1;0.75;0.5625;0;0;0
0;0;1;0;0;24.1;580.81;0;0;0;0;0;0;0;0
0;0;0;0;0;2.7;7.29;0;0;0;1;1;100;10;0
0;0;1;0;0;210.9;44478.81;1;0;0;1;1;0;0;0
0;0;0;2;0;73.9;5461.21;0;0;0;0;0;0;0;0
0;1;0;0;0;113.3;12836.89;0;0;0;0;0;0;0;0
0;0;0;2;0;16.8;282.24;0;0;0;0;0;0;0;0
0;0;0;0;0;170;28900;0;0;0;0;0;0;0;0
12.5;0;1;0;1;35.2;1239.04;1;0;0;0;0;0;0;12.5
0;1;0;0;0;98.2;9.643.239;0;0;0;1;1;0;0;0
0;0;1;9;1;0;0;0;0;0;0;0;0;0;0
0;1;1;9;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;0;11.2;125.44;0;0;0;1;1;0;0;0
0;0;1;0;0;130.6;17056.36;0;0;0;0;0;0;0;0
0;0;1;0;0;1;1;1;1;0;0.33;0.1089;16;4;0
0;1;0;1;0;0.8;0.64;3;3;1;0.33;0.1089;0;0;0
0;0;0;1;0;31.1;967.21;0;0;0;0;0;0;0;0
0;0;0;0;0;58.5;3422.25;0;0;0;1;1;0;0;0
0;1;1;6;0;0;0;0;0;0;0;0;0;0;0
0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;191.8;36787.24;1;0;0;0;0;0;0;0
0;1;0;0;0;0.3;0.09;1;0;0;0;0;0;0;0
0;0;1;0;0;431.7;186364.9;0;0;0;1;1;0;0;0
0;0;0;0;1;31;961;0;0;0;0.5;0.25;0;0;0
0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;114.8;13179.04;0;0;0;0.33;0.1089;0;0;0
0;0;0;0;1;174.3;30380.49;0;0;0;0;0;0;0;0
0;0;1;0;1;90.1;8118.01;0;0;0;0.67;0.4489;0;0;0
0;0;0;0;0;95.7;9.158.489;0;0;0;1;1;0;0;0
0;0;0;0;0;64.6;4173.16;0;0;0;0.5;0.25;0;0;0
0;1;0;0;0;94.4;8911.36;2;0;2;0;0;0;0;0
0;0;0;1;1;52.3;2735.29;0;0;0;0;0;0;0;0
0;0;1;0;0;128.8;16589.44;0;0;0;0;0;0;0;0
0;0;0;0;0;22.7;515.29;0;0;0;0;0;0;0;0
0;0;0;2;0;11.4;129.96;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;11;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1;1;144;12;0
0;0;1;0;0;76.3;5821.69;0;0;0;1;1;0;0;0
0;1;1;0;0;65.8;4.329.641;0;0;0;0;0;0;0;0
0;1;1;0;0;212.9;45326.41;0;0;0;0;0;0;0;0
0;0;0;0;1;22.1;488.41;0;0;0;1;1;0;0;0
0;1;0;22;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;126.4;15976.96;0;0;0;0;0;0;0;0
0;1;0;0;0;75.8;5.745.641;2;1;0;0;0;0;0;0
0;1;0;0;0;94.6;8949.16;0;0;0;0;0;0;0;0
0;0;0;7;0;6.3;39.69;1;1;1;0.5;0.25;0;0;0
0;0;0;3;1;0;0;2;2;0;0;0;0;0;0
0;0;0;0;1;119.3;14232.49;1;0;0;0;0;0;0;0
0;0;0;0;0;19.6;384.16;0;0;0;0;0;0;0;0
0;0;0;6;1;0;0;2;1;1;0.5;0.25;1;1;0
0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;58.3;3398.89;0;0;0;0;0;0;0;0
0;0;0;0;1;161.6;26114.56;0;0;0;1;1;0;0;0
0;0;0;0;0;14.3;204.49;0;0;0;1;1;0;0;0
0;0;0;0;0;11.2;125.44;1;1;0;0.5;0.25;0;0;0
0;0;0;21;0;0;0;1;1;0;0.38;0.1444;0;0;0
0;0;1;0;0;168.5;28392.25;0;0;0;0;0;0;0;0
0;0;1;0;1;171.7;29480.89;0;0;0;0;0;0;0;0
0;0;0;19;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;49.4;2440.36;0;0;0;0;0;0;0;0
0;1;1;0;0;8.6;7.396.001;0;0;0;0;0;0;0;0
0;0;1;0;0;109.8;12056.04;0;0;0;0;0;0;0;0
0;0;1;0;0;43.8;1918.44;0;0;0;0.5;0.25;0;0;0
0;0;1;6;1;0;0;3;1;1;0.5;0.25;0;0;0
0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;198.7;39481.69;0;0;0;1;1;0;0;0
0;0;1;0;0;61.3;3757.69;0;0;0;1;1;0;0;0
0;0;0;0;0;268.7;72199.7;0;0;0;0;0;0;0;0
0;0;0;0;0;50.5;2550.25;0;0;0;0;0;0;0;0
0;0;1;0;0;52;2704;0;0;0;0;0;0;0;0
0;0;0;0;1;29.5;870.25;0;0;0;0;0;0;0;0
0;0;0;1;0;37.2;1383.84;1;1;0;0;0;0;0;0
0;0;1;3;0;1.4;1.96;1;1;0;0.33;0.1089;0;0;0
0;0;1;0;0;47.3;2237.29;0;0;0;1;1;0;0;0
0;0;1;6;0;8.7;7.568.999;0;0;0;0;0;0;0;0
0;0;1;0;0;102.3;10465.29;0;0;0;1;1;0;0;0
0;0;0;0;0;152;23104;0;0;0;1;1;0;0;0
0;0;0;0;0;70.7;4998.49;0;0;0;0;0;0;0;0
0;1;0;25;0;0;0;0;0;0;0;0;0;0;0
0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
0;1;0;1;0;86.4;7464.96;0;0;0;0.5;0.25;0;0;0
0;0;0;25;0;39.4;1552.36;0;0;0;0;0;0;0;0
0;0;0;0;0;146.9;21579.61;0;0;0;0;0;0;0;0
0;0;0;0;0;52.1;2714.41;0;0;0;1;1;0;0;0
0;0;0;0;0;113.2;12814.24;0;0;0;0;0;0;0;0
0;1;0;1;0;13.5;182.25;1;0;0;0;0;0;0;0
0;0;0;0;0;150.7;22710.49;0;0;0;0;0;0;0;0
0;0;0;0;0;20.6;424.36;0;0;0;1;1;0;0;0
0;1;0;0;0;29.7;882.09;1;1;1;0;0;0;0;0
0;1;0;0;0;59.9;3588.01;0;0;0;0;0;0;0;0
0;0;0;5;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;1;95.5;9120.25;0;0;0;1;1;0;0;0
0;1;0;0;0;127.6;16281.76;1;0;0;1;1;0;0;0
0;0;1;0;0;9.6;92.16;1;0;0;0;0;0;0;0
0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;13;0;42.5;1806.25;0;0;0;1;1;0;0;0
0;0;0;0;0;139.7;19516.09;0;0;0;1;1;0;0;0
0;1;0;5;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;10;0;1;1;0;0;0;0;0;0;0;0
0;0;0;0;0;64.7;4186.09;0;0;0;0;0;0;0;0
0;0;0;0;0;92.5;8556.25;0;0;0;0;0;0;0;0
0;0;0;12;0;0;0;2;1;0;1;1;0;0;0
0;0;0;0;0;31;961;0;0;0;0;0;0;0;0
0;0;0;0;1;50;2500;0;0;0;0;0;0;0;0
0;0;0;0;0;59;3481;1;1;0;0;0;0;0;0
0;0;0;0;0;19.3;372.49;0;0;0;0;0;0;0;0
0;1;0;0;0;135.6;18387.36;0;0;0;0;0;0;0;0
0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
0;1;1;0;0;114.7;13156.09;0;0;0;0;0;0;0;0
0;0;0;5;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;1;31.7;1004.89;0;0;0;0;0;0;0;0
0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;7;1;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;16.8;282.24;1;1;0;0;0;0;0;0
0;0;1;0;0;137.8;18988.84;0;0;0;0;0;0;0;0
0;1;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;1;5;0;25.8;665.64;0;0;0;1;1;0;0;0
0;0;0;5;0;76.1;5791.21;1;1;0;1;1;0;0;0
0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;123.9;15351.21;0;0;0;1;1;0;0;0
0;0;0;0;0;121.1;14665.21;0;0;0;0;0;0;0;0
0;1;0;1;0;10.5;110.25;6;0;0;0;0;0;0;0
0;0;0;0;1;45.4;2061.16;0;0;0;0;0;0;0;0
0;0;1;3;1;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;54;2916;0;0;0;1;1;0;0;0
0;0;0;0;1;118.9;14137.21;0;0;0;1;1;0;0;0
0;0;0;6;1;83.7;7.005.689;0;0;0;0;0;0;0;0
0;0;0;0;0;63.6;4044.96;0;0;0;1;1;0;0;0
0;0;0;7;1;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;55;3025;0;0;0;0;0;0;0;0
0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
0;0;0;13;0;0;0;0;0;0;0.6;0.36;0;0;0
0;1;1;5;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;67.4;4542.76;0;0;0;1;1;0;0;0
0;0;0;0;0;34.3;1176.49;1;1;0;0;0;0;0;0
0;0;1;0;0;145.6;21199.36;0;0;0;1;1;0;0;0
0;0;1;0;0;21.8;475.24;0;0;0;0;0;0;0;0
0;0;0;0;0;170;28900;1;0;0;0;0;0;0;0
0;0;0;0;1;41.3;1705.69;0;0;0;1;1;0;0;0
0;1;1;0;0;94;8836;0;0;0;0;0;0;0;0
0;0;0;0;0;98.5;9702.25;1;1;0;0.5;0.25;0;0;0
0;0;0;0;0;25.1;630.01;0;0;0;1;1;0;0;0
0;0;0;1;0;33.5;1122.25;1;1;1;0.17;0.0289;0;0;0
0;0;0;0;0;110;12100;0;0;0;0;0;0;0;0
0;0;0;0;0;57.8;3340.84;0;0;0;1;1;0;0;0
0;0;1;0;0;5.9;34.81;0;0;0;1;1;0;0;0
0;0;1;17;1;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;155.4;24149.16;0;0;0;0.5;0.25;0;0;0
0;0;0;4;0;92.2;8500.84;0;0;0;1;1;0;0;0
0;0;1;0;0;67.9;4610.41;0;0;0;0;0;0;0;0
0;0;1;0;0;85.8;7.361.641;1;1;0;0;0;0;0;0
0;0;1;0;0;109.6;12012.16;0;0;0;0.67;0.4489;0;0;0
0;0;0;1;0;8.3;68.89;0;0;0;0;0;0;0;0
0;0;1;0;0;96.2;9.254.439;0;0;0;0;0;0;0;0
0;1;1;5;0;0;0;0;0;0;0.6;0.36;0;0;0
0;0;0;0;0;36.4;1324.96;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;146.6;21491.56;0;0;0;0;0;0;0;0
0;0;0;1;1;17;289;3;1;0;1;1;0;0;0
0;1;1;0;0;18.9;357.21;0;0;0;0;0;0;0;0
0;0;0;0;0;83.9;7039.21;0;0;0;1;1;0;0;0
0;0;0;0;0;179.4;32184.36;0;0;0;0;0;0;0;0
0;0;1;0;0;20.7;428.49;0;0;0;0;0;0;0;0
0;0;0;0;1;94.7;8968.09;0;0;0;1;1;0;0;0
0;0;0;0;0;153.3;23500.89;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0.5;0.25;144;12;0
0;0;0;0;1;19.1;364.81;1;1;0;1;1;0;0;0
0;0;0;4;0;2.2;4.84;0;0;0;0;0;0;0;0
0;1;0;0;0;18.1;327.61;0;0;0;1;1;0;0;0
0;0;0;0;0;92;8464;0;0;0;1;1;0;0;0
0;0;0;0;0;115.1;13248.01;0;0;0;0;0;0;0;0
0;0;1;0;1;121;14641;0;0;0;1;1;0;0;0
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;167.3;27989.29;0;0;0;0;0;0;0;0
0;0;1;1;1;4.1;16.81;0;0;0;0;0;0;0;0
0;1;0;0;0;6.5;42.25;0;0;0;0;0;0;0;0
0;0;0;4;0;0;0;0;0;0;1;1;0;0;0
0;0;0;5;1;0;0;0;0;0;1;1;0;0;0
0;0;0;0;1;105.2;11067.04;0;0;0;0;0;0;0;0
0;0;0;7;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;0;1;103.8;10774.44;0;0;0;1;1;0;0;0
0;0;0;0;1;54.9;3014.01;0;0;0;0;0;0;0;0
0;0;0;0;0;63.2;3994.24;0;0;0;0;0;0;0;0
0;1;1;1;0;10.5;110.25;1;1;1;0.33;0.1089;0;0;0
0;0;0;0;1;6.4;40.96;0;0;0;0.33;0.1089;0;0;0
0;0;0;0;0;53.9;2905.21;0;0;0;1;1;0;0;0
0;0;0;0;0;164.9;27192.01;0;0;0;0;0;0;0;0
0;0;0;1;1;1.2;1.44;0;0;0;0;0;0;0;0
0;0;1;0;0;124.4;15475.36;0;0;0;0;0;0;0;0
0;0;1;0;1;0;0;0;0;0;0.25;0.0625;144;12;0
0;0;0;0;0;163.2;26634.24;0;0;0;1;1;0;0;0
0;0;0;0;0;36.2;1310.44;0;0;0;0;0;0;0;0
0;0;0;0;0;64.6;4173.16;0;0;0;0.33;0.1089;0;0;0
0;0;1;10;0;0;0;1;1;1;0;0;0;0;0
0;0;1;5;0;0;0;0;0;0;1;1;0;0;0
0;1;1;3;0;1.9;3.61;0;0;0;0;0;0;0;0
0;0;0;0;0;173.7;30171.69;0;0;0;0;0;0;0;0
0;0;0;0;0;60.6;3672.36;1;0;1;0.5;0.25;0;0;0
0;0;0;0;1;150.5;22650.25;0;0;0;0;0;0;0;0
0;0;0;0;0;190.7;36366.49;0;0;0;1;1;0;0;0
0;0;0;0;0;33;1089;3;1;3;0.5;0.25;0;0;0
0;0;1;1;0;0;0;2;1;1;0.5;0.25;0;0;0
0;0;0;0;0;103.7;10753.69;0;0;0;0.5;0.25;0;0;0
0;0;0;0;1;74.7;5.580.089;0;0;0;0;0;0;0;0
0;0;1;3;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;0;0;43.8;1918.44;0;0;0;0;0;0;0;0
0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
0;1;0;5;0;0;0;0;0;0;0.44;0.1936;100;10;0
0;0;1;0;1;83.4;6955.56;0;0;0;0;0;0;0;0
0;0;1;0;0;130.6;17056.36;0;0;0;0;0;0;0;0
0;1;0;0;0;55.8;3113.64;2;0;0;0;0;0;0;0
0;0;1;0;0;123.8;15326.44;0;0;0;1;1;0;0;0
0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
0;1;0;4;0;19.8;392.04;0;0;0;0;0;0;0;0
0;0;0;0;0;88.6;7849.96;1;1;0;0;0;0;0;0
0;0;1;0;0;75.4;5685.16;0;0;0;1;1;0;0;0
0;0;1;1;1;15.2;231.04;0;0;0;0;0;0;0;0
0;0;1;4;1;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;5;0;20.3;412.09;1;1;0;0;0;0;0;0
0;0;0;0;0;136.3;18577.69;1;0;0;0;0;0;0;0
0;0;1;25;0;15.5;240.25;0;0;0;0;0;0;0;0
0;0;0;2;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;0;135.4;18333.16;0;0;0;0;0;0;0;0
0;0;1;1;0;57.6;3317.76;0;0;0;0.5;0.25;0;0;0
0;0;1;0;1;204.7;41902.09;0;0;0;0;0;0;0;0
0;0;0;0;0;81.4;6625.96;0;0;0;0;0;0;0;0
0;0;0;0;1;70.6;4984.36;0;0;0;0;0;0;0;0
0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;138.1;19071.61;0;0;0;0;0;0;0;0
0;0;1;6;0;30.8;948.64;0;0;0;1;1;0;0;0
0;0;0;2;0;25.2;635.04;0;0;0;0;0;0;0;0
0;0;0;1;0;112.4;12633.76;0;0;0;0;0;0;0;0
0;0;0;0;0;28.2;7.952.401;1;1;0;0;0;0;0;0
0;0;1;0;0;27.4;7.507.599;1;0;0;0;0;0;0;0
0;0;0;0;0;51.2;2621.44;0;0;0;0;0;0;0;0
0;0;0;0;1;120.4;14496.16;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1;1;144;12;0
0;1;0;1;0;0;0;0;0;0;0.5;0.25;0;0;0
0;0;0;18;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;86.4;7464.96;0;0;0;1;1;0;0;0
0;0;0;0;0;25.9;670.81;0;0;0;0;0;0;0;0
0;0;0;4;0;0.8;0.64;0;0;0;0;0;0;0;0
0;0;1;0;0;1.5;2.25;5;4;3;0.33;0.1089;0;0;0
0;1;0;1;0;16.9;285.61;0;0;0;0;0;0;0;0
0;0;0;1;0;12.1;146.41;0;0;0;1;1;0;0;0
0;0;0;2;0;0;0;0;0;0;1;1;0;0;0
0;1;0;0;0;13.2;174.24;0;0;0;0;0;0;0;0
0;1;0;0;0;9.1;8.281.001;0;0;0;0;0;0;0;0
0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0;1;0;4;0;0;0;0;0;0;0;0;0;0;0
0;1;1;0;0;163.8;26830.44;0;0;0;1;1;0;0;0
0;0;0;0;0;93.2;8.686.239;0;0;0;0;0;0;0;0
0;0;0;0;0;92.7;8.593.289;0;0;0;1;1;0;0;0
0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;57.9;3352.41;0;0;0;0;0;0;0;0
0;1;0;0;0;13.4;179.56;1;1;0;0;0;0;0;0
0;0;1;14;0;0;0;0;0;0;0;0;0;0;0
0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;1;2;0;82.5;6806.25;0;0;0;1;1;0;0;0
0;1;0;5;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;186.3;34707.69;0;0;0;1;1;0;0;0
0;1;1;0;0;28.4;806.56;1;0;1;0;0;0;0;0
0;0;0;0;0;188.5;35532.25;0;0;0;1;1;0;0;0
0;0;1;0;0;164.8;27159.04;0;0;0;0;0;0;0;0
0;0;0;0;1;151;22801;0;0;0;1;1;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;118.7;14089.69;0;0;0;1;1;0;0;0
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0.33;0.1089;144;12;0
0;0;1;0;0;84.1;7072.81;0;0;0;1;1;0;0;0
0;0;1;2;0;3.7;13.69;0;0;0;0.5;0.25;0;0;0
0;0;0;0;1;4.4;19.36;0;0;0;0;0;0;0;0
0;0;0;0;1;21.5;462.25;1;0;0;0.5;0.25;0;0;0
0;0;0;0;0;16.2;262.44;0;0;0;0;0;0;0;0
0;0;1;0;1;142;20164;0;0;0;0.5;0.25;0;0;0
0;0;0;6;0;30.9;954.81;0;0;0;1;1;0;0;0
0;0;0;0;0;12.3;151.29;0;0;0;0.5;0.25;0;0;0
0;0;1;0;0;107.5;11556.25;1;1;0;1;1;0;0;0
0;0;0;0;0;181.4;32905.96;0;0;0;0;0;0;0;0
0;0;0;0;1;164.7;27126.09;1;1;0;0;0;0;0;0
0;0;0;5;1;1.6;2.56;1;1;1;1;1;0;0;0
0;0;0;6;1;37.6;1413.76;0;0;0;0;0;0;0;0
0;0;0;0;0;90.4;8172.16;0;0;0;0;0;0;0;0
0;1;0;2;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;0;121.8;14835.24;0;0;0;0;0;0;0;0
0;0;0;2;0;1.7;2.89;0;0;0;0;0;0;0;0
0;0;0;0;0;14.6;213.16;0;0;0;1;1;0;0;0
0;0;1;4;0;4.8;23.04;0;0;0;0;0;0;0;0
0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;75.9;5760.81;0;0;0;1;1;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;1;0;0;0;0;0;0;0;1;1;144;12;0
0;0;0;1;0;51.3;2631.69;0;0;0;1;1;0;0;0
0;0;0;0;0;56.3;3169.69;0;0;0;1;1;0;0;0
0;1;0;4;0;12.8;163.84;0;0;0;1;1;0;0;0
0;0;0;2;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;4.2;17.64;0;0;0;0;0;0;0;0
0;0;0;0;0;81.4;6625.96;0;0;0;1;1;0;0;0
0;0;1;0;1;47.5;2256.25;0;0;0;1;1;0;0;0
0;0;1;0;0;95.7;9.158.489;0;0;0;1;1;0;0;0
0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;81.9;6707.61;0;0;0;0;0;0;0;0
0;0;1;0;0;72.6;5270.76;0;0;0;0;0;0;0;0
0;0;0;0;0;43.6;1900.96;0;0;0;0;0;0;0;0
0;0;0;0;0;83.2;6.922.239;0;0;0;0;0;0;0;0
0;0;1;0;0;58.7;3445.69;0;0;0;0;0;0;0;0
0;0;1;0;0;91.8;8427.24;0;0;0;0;0;0;0;0
0;0;1;0;0;1;1;0;0;0;0.5;0.25;0;0;0
0;0;0;0;1;73.7;5.431.689;0;0;0;1;1;0;0;0
0;0;0;2;0;2.6;6.759.999;0;0;0;0;0;0;0;0
0;0;0;2;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;16.4;268.96;3;2;0;0;0;0;0;0
0;1;0;0;0;38.5;1482.25;0;0;0;0;0;0;0;0
0;0;0;0;0;64.9;4212.01;0;0;0;1;1;0;0;0
0;0;0;0;0;26.1;681.21;1;1;0;1;1;0;0;0
0;1;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;0;6;0;0;0;0;0;0;1;1;0;0;0
0;0;0;8;0;0;0;0;0;0;1;1;0;0;0
0;0;1;0;1;171.6;29446.56;0;0;0;1;1;0;0;0
0;0;0;0;0;21.7;470.89;0;0;0;0;0;0;0;0
0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;5.6;31.36;0;0;0;0;0;0;0;0
0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;48.9;2391.21;0;0;0;0;0;0;0;0
0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;65.8;4.329.641;0;0;0;0;0;0;0;0
0;0;0;0;0;31.9;1017.61;0;0;0;1;1;0;0;0
0;0;0;0;1;122.3;14957.29;0;0;0;0;0;0;0;0
0;0;0;1;0;9.2;84.64;0;0;0;0;0;0;0;0
0;1;1;1;0;50.1;2510.01;0;0;0;0;0;0;0;0
0;0;0;0;0;70;4900;0;0;0;0;0;0;0;0
0;0;0;1;0;7.1;50.41;0;0;0;0.5;0.25;0;0;0
0;1;0;0;0;99.9;9.980.011;0;0;0;1;1;0;0;0
0;0;0;3;0;0;0;2;1;0;0.5;0.25;0;0;0
0;0;0;0;0;12.8;163.84;0;0;0;1;1;0;0;0
0;0;1;0;0;11.1;123.21;1;0;1;0.67;0.4489;0;0;0
0;0;0;8;0;11.7;136.89;1;1;0;0;0;0;0;0
0;0;0;0;0;333.8;111422.4;0;0;0;0;0;0;0;0
0;0;0;6;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;0;41.7;1738.89;0;0;0;0;0;0;0;0
0;0;1;8;0;87.7;7691.29;0;0;0;0;0;0;0;0
0;0;1;0;0;38.7;1497.69;1;0;1;1;1;0;0;0
0;0;1;0;0;40.8;1664.64;0;0;0;1;1;0;0;0
0;0;0;0;1;1.7;2.89;0;0;0;1;1;0;0;0
0;0;0;0;1;94.7;8968.09;0;0;0;0;0;0;0;0
0;1;0;0;0;4;16;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
0;0;0;0;1;82.9;6872.41;0;0;0;0;0;0;0;0
0;0;0;0;0;68.5;4692.25;0;0;0;0;0;0;0;0
